AGE,SCHOOL,GAIN,HOURS,RICH
50,6,0,25,0
48,10,0,40,0
17,6,0,40,0
59,13,15024,50,1
23,10,0,40,0
53,9,0,30,0
50,14,0,40,1
32,3,0,45,0
53,8,0,56,0
52,9,0,48,0
38,13,0,50,0
43,14,0,50,1
35,13,0,32,0
41,15,0,50,1
22,10,0,40,0
39,9,0,60,1
45,14,0,40,1
31,5,0,42,0
40,13,0,40,1
47,3,0,20,0
53,9,0,40,0
53,13,0,60,1
33,13,0,52,1
24,13,0,20,0
34,10,0,40,0
46,9,0,50,1
29,10,0,60,0
61,7,0,32,1
31,9,0,40,0
29,9,0,40,0
42,9,0,40,0
50,10,0,40,0
34,9,0,40,0
39,4,0,40,0
74,2,0,20,0
40,10,0,40,0
75,15,0,50,1
40,13,0,40,1
36,7,0,40,0
61,13,0,40,1
42,7,0,22,0
28,13,0,40,1
19,10,0,18,0
36,12,0,32,0
33,11,0,40,0
50,10,0,40,0
47,12,15024,40,1
48,9,0,33,0
60,9,0,40,0
30,14,0,30,0
32,13,0,50,1
45,14,0,35,1
51,10,0,40,1
53,5,0,75,0
34,14,0,40,0
48,14,0,40,1
68,9,0,45,0
32,12,0,50,0
63,9,0,4,0
31,9,0,40,0
58,13,0,20,0
32,12,0,60,1
32,13,0,40,0
40,13,0,80,0
50,13,99999,55,1
38,6,0,40,0
30,9,0,40,0
21,9,0,40,0
28,13,0,40,1
63,9,0,48,0
32,12,0,36,0
25,9,0,45,0
59,10,0,40,1
22,11,0,10,0
49,10,0,40,0
36,13,0,40,0
31,9,0,30,0
46,10,0,30,0
37,15,0,60,1
48,13,0,40,1
43,10,0,44,0
41,9,0,40,1
54,9,3464,40,0
36,10,0,4,0
29,13,0,40,0
66,9,0,40,0
59,15,0,50,0
62,13,0,40,1
29,6,0,40,0
28,13,0,45,1
27,13,0,60,1
42,9,0,40,1
60,11,0,46,1
58,14,0,50,1
27,10,0,40,0
45,9,0,40,0
50,10,0,40,1
43,10,0,40,0
39,15,0,50,0
21,10,0,20,0
24,9,0,70,0
59,15,0,30,0
36,9,0,40,1
72,10,0,4,0
35,14,0,65,1
33,10,0,40,0
30,9,0,45,0
40,11,0,50,1
26,10,0,55,0
37,11,0,40,0
68,10,0,20,0
45,13,0,72,1
56,9,0,40,0
36,9,0,40,0
50,13,7298,50,1
38,11,0,40,0
29,13,0,41,0
28,9,0,28,0
39,10,0,50,0
26,13,0,40,0
52,10,0,65,1
52,13,0,40,0
84,9,0,13,0
33,10,0,10,0
46,15,15024,50,1
30,9,0,35,0
38,13,0,40,1
66,9,0,8,0
62,14,0,40,1
31,13,0,40,1
31,13,0,40,1
39,9,2829,40,0
60,9,0,50,0
27,13,0,40,0
37,11,0,40,0
38,10,0,40,0
25,9,0,40,0
48,9,0,40,0
42,13,0,50,0
45,14,0,50,1
22,10,0,40,0
50,9,0,40,0
21,9,0,40,0
44,10,0,40,0
60,9,0,50,0
21,10,0,6,0
51,9,0,48,0
30,9,0,40,0
46,12,0,40,0
43,11,0,45,1
57,9,0,48,0
48,14,0,40,1
39,13,7688,40,1
68,9,2414,40,0
33,10,0,24,0
22,9,4416,40,0
18,7,0,7,0
28,9,0,50,0
32,14,0,40,0
56,9,0,42,0
36,9,0,50,0
34,10,0,55,0
18,9,0,40,0
39,6,0,40,0
25,13,0,40,0
27,10,0,35,0
56,14,0,60,0
33,9,0,40,0
49,16,0,60,1
44,9,0,84,0
30,7,0,45,1
27,9,0,50,0
25,13,0,40,1
30,13,0,40,0
38,12,0,40,0
38,9,0,40,0
46,10,0,40,0
37,9,0,20,0
62,9,0,40,1
55,9,0,40,0
47,9,0,40,0
45,9,0,14,0
50,9,0,40,0
36,9,0,40,0
45,9,0,20,0
23,9,0,38,0
37,12,7688,50,1
38,16,0,55,1
27,10,0,40,0
29,13,0,50,0
45,14,0,40,0
41,9,0,55,1
38,10,0,20,0
27,13,0,40,0
51,10,0,40,0
44,9,0,40,0
33,14,0,40,0
28,9,99999,40,1
32,13,0,45,1
43,14,0,55,0
45,9,0,40,0
52,12,7298,40,1
24,9,0,35,0
19,10,0,40,0
47,11,0,40,1
53,16,14084,50,1
31,13,0,40,1
30,11,0,40,0
56,9,0,40,0
49,13,0,40,1
38,9,0,40,0
19,10,0,18,0
39,11,0,40,0
38,9,0,40,0
47,9,0,55,1
58,7,0,40,0
27,9,2174,40,0
59,14,0,40,1
24,13,0,47,0
42,11,2407,40,0
53,14,0,60,1
35,9,0,50,0
36,9,0,40,1
26,9,0,40,0
33,5,0,48,0
29,10,0,40,0
43,7,0,40,0
35,13,15024,50,1
48,13,0,36,1
45,14,0,40,0
43,9,0,40,0
27,5,0,30,0
21,4,0,40,0
63,9,0,4,0
39,10,15024,40,1
52,13,15024,55,1
41,13,0,40,0
48,9,7688,70,1
27,7,0,35,0
53,9,0,40,0
33,12,0,50,0
37,6,0,35,0
18,10,0,40,0
43,16,0,24,1
20,10,0,40,0
47,15,0,50,1
36,9,0,70,0
41,9,0,45,1
67,4,1797,40,0
38,13,0,40,0
47,14,0,25,0
39,11,0,40,0
34,13,0,35,0
36,9,0,35,0
24,10,0,40,0
50,9,0,84,0
21,9,1055,30,0
21,5,0,50,0
40,9,0,40,0
19,10,0,25,0
38,9,0,40,0
34,11,0,50,0
44,10,0,50,0
20,12,0,25,0
44,9,0,55,1
49,9,594,10,0
45,12,0,50,1
24,9,0,40,0
34,9,0,40,0
58,9,0,72,1
39,9,0,45,0
22,9,0,40,0
38,13,0,32,1
32,15,15024,50,1
45,9,0,48,0
23,9,0,45,0
35,12,0,45,0
52,10,0,45,1
55,10,0,40,0
23,9,0,40,0
22,13,2885,25,0
27,9,0,40,0
24,12,0,15,0
21,10,0,40,0
49,13,0,35,0
32,8,0,40,0
64,10,0,24,0
37,9,0,50,0
61,4,0,40,0
44,9,0,40,1
53,9,0,52,1
43,14,0,50,1
60,16,0,40,1
23,10,0,40,0
25,14,0,40,0
29,9,0,40,0
51,13,0,55,0
47,2,0,12,0
20,9,0,40,0
25,7,5178,40,1
27,6,0,40,0
23,9,0,40,0
18,9,0,27,0
23,4,0,32,0
59,9,0,60,0
46,9,0,37,0
66,4,0,40,0
46,14,0,38,1
36,7,0,23,0
44,9,0,40,0
17,7,0,20,0
27,10,0,45,0
32,10,0,40,1
53,9,0,40,0
22,10,0,98,0
30,12,0,40,0
47,13,0,30,0
68,10,0,40,1
39,9,0,40,0
22,13,0,40,0
62,4,6418,40,1
20,9,0,35,0
21,9,0,38,0
34,11,0,50,0
30,9,0,75,0
25,10,0,40,0
23,9,0,21,0
40,13,0,40,0
26,9,0,40,0
57,11,0,40,1
36,11,0,60,1
43,10,0,40,0
49,13,0,40,0
58,9,0,40,1
32,10,0,40,0
59,9,0,45,1
42,13,0,40,0
37,13,0,40,0
40,15,15024,45,1
47,9,0,40,0
56,13,0,45,1
30,9,0,40,0
42,9,0,35,0
21,9,0,40,0
21,9,0,40,0
47,9,0,40,0
22,10,0,20,0
35,12,14344,40,1
41,7,0,40,0
43,13,0,53,0
60,10,0,55,0
73,4,0,30,1
90,13,0,40,1
62,9,0,38,0
28,9,0,40,0
45,10,0,40,0
19,9,0,45,0
30,9,0,35,0
19,8,0,52,0
23,10,2202,80,0
22,13,0,10,0
19,9,0,28,0
45,12,0,40,0
26,9,0,25,0
42,6,99999,40,1
62,9,0,35,0
61,6,0,40,0
34,13,0,60,1
22,9,0,53,0
56,14,0,40,1
32,10,0,40,0
24,10,0,40,0
26,9,0,40,0
32,9,0,45,0
58,12,0,40,0
25,12,0,35,1
23,10,0,25,0
23,10,0,40,0
54,10,0,40,0
28,10,0,35,0
35,13,0,40,1
30,10,0,25,1
23,8,0,40,0
42,10,0,50,1
72,6,0,20,0
21,9,0,40,0
37,13,0,40,0
54,9,0,40,0
58,14,0,45,0
32,13,0,40,0
65,10,0,15,0
22,13,0,45,0
52,13,0,40,1
65,6,0,20,0
33,9,0,35,0
35,9,6497,65,0
27,10,0,40,0
34,9,0,42,0
53,9,0,70,0
23,6,0,40,0
43,16,0,40,1
58,11,3908,40,0
38,6,0,40,0
26,9,0,50,0
60,13,0,50,1
28,9,0,50,0
33,9,0,30,0
29,10,0,40,0
54,16,0,50,1
41,4,0,36,0
63,10,0,50,0
31,9,0,27,0
23,13,0,25,0
31,10,0,40,0
41,15,0,45,1
51,9,0,40,1
59,10,0,40,1
23,10,0,45,0
24,10,0,45,0
67,9,0,20,0
65,9,0,35,0
47,13,0,40,1
21,9,0,40,0
38,4,0,40,0
55,13,0,40,0
39,14,1506,40,0
24,9,0,50,1
24,9,0,40,0
38,10,7298,40,1
19,9,0,24,0
32,9,0,50,0
63,10,0,60,1
18,10,0,30,0
36,10,0,45,0
41,13,6497,40,0
57,10,0,40,0
48,9,0,40,0
44,9,0,40,0
25,10,0,40,0
48,8,0,50,0
20,10,0,8,0
74,9,0,55,0
44,9,0,40,0
26,10,0,40,0
54,9,0,40,0
39,9,0,48,1
38,10,7443,40,0
18,6,0,40,0
32,14,0,40,0
24,10,0,40,0
19,5,0,35,0
28,9,0,40,0
28,9,0,30,0
49,9,0,40,0
50,13,0,40,0
63,9,0,40,0
58,9,0,50,0
68,9,0,15,0
41,10,0,40,1
21,9,0,40,0
27,10,3103,50,1
24,13,0,40,0
50,13,0,40,0
47,10,0,44,0
64,9,8614,40,1
54,9,0,40,0
28,13,0,30,0
26,14,0,40,0
35,13,0,42,0
48,9,2885,15,0
50,12,3942,40,0
39,9,0,40,0
46,13,0,45,1
41,10,0,48,0
24,4,2580,40,0
57,9,0,40,0
32,9,0,40,0
41,12,0,50,1
55,9,0,40,1
41,11,0,80,0
69,4,2964,40,0
22,9,0,40,0
45,9,3942,40,0
33,9,0,40,0
57,10,0,40,0
38,13,0,65,1
40,9,0,50,0
48,10,0,40,0
38,10,0,35,0
26,13,0,60,0
24,9,0,40,0
35,9,0,20,0
37,10,5178,75,1
42,9,0,40,0
37,9,0,40,1
37,9,0,50,0
28,14,0,80,0
22,9,0,40,0
24,7,0,40,0
45,10,0,40,1
29,9,0,50,1
23,10,0,25,0
24,13,0,40,0
25,12,0,40,0
58,9,0,32,0
28,11,0,60,0
58,9,0,35,1
18,7,0,16,0
59,4,0,40,0
39,9,0,40,0
53,10,0,50,1
54,15,0,65,0
51,9,0,50,1
59,14,7298,55,1
42,9,0,40,1
36,10,0,40,0
37,10,0,60,0
32,10,0,40,0
38,9,0,50,0
19,9,0,30,0
55,13,0,48,0
30,9,0,40,0
27,10,0,50,1
65,9,0,25,0
44,13,0,5,0
23,3,0,50,0
32,13,0,50,0
60,9,0,20,0
28,9,0,40,0
44,9,0,40,0
29,9,0,16,0
57,9,0,40,0
41,10,0,60,0
34,7,0,60,0
44,10,0,42,0
44,13,0,40,0
57,2,0,22,0
37,13,0,30,0
35,13,0,16,1
51,14,99999,50,1
27,10,0,45,0
41,10,3103,40,1
28,13,0,8,0
37,16,0,60,0
18,10,0,8,0
24,4,0,20,0
53,8,0,40,0
40,9,0,48,0
54,10,0,60,0
22,10,0,40,0
44,6,0,30,0
43,10,0,45,0
58,13,0,20,1
59,13,0,45,1
31,13,0,45,1
35,9,0,40,0
17,6,0,20,0
45,10,0,32,0
40,10,0,40,0
35,9,0,45,0
25,13,0,45,0
58,9,0,40,0
39,10,0,50,1
69,2,0,34,0
23,9,0,54,0
32,13,0,40,0
48,12,0,44,0
41,13,0,40,0
74,5,0,10,0
43,13,0,50,1
18,10,0,20,0
24,13,0,40,0
58,10,0,32,0
54,14,0,40,1
60,4,0,40,0
28,10,0,40,0
41,9,0,40,1
62,10,0,35,1
27,10,0,40,0
30,10,0,20,0
63,13,0,35,0
33,9,3325,50,0
34,9,0,45,0
20,5,0,40,0
51,9,0,40,0
21,6,0,25,0
50,9,0,40,1
43,9,0,40,0
27,9,2885,40,0
19,9,0,40,0
20,9,0,43,0
17,8,0,6,0
47,12,0,40,0
25,13,0,40,0
71,14,0,20,0
21,9,0,40,0
69,7,0,48,0
48,12,0,40,0
57,4,0,3,0
58,10,0,40,1
34,9,0,20,0
33,10,0,66,0
56,3,0,40,0
40,14,0,40,0
28,9,0,32,0
42,14,0,40,0
19,10,0,20,0
41,11,3325,40,0
28,9,0,35,0
40,6,0,35,0
23,10,0,30,0
46,9,0,40,1
39,14,0,50,1
39,13,0,50,0
45,9,0,40,0
21,10,0,35,0
50,10,0,40,0
33,9,0,40,0
34,7,0,40,0
55,9,0,32,0
62,9,0,40,0
31,13,0,40,0
35,5,0,40,0
30,9,0,40,0
57,10,0,50,1
50,9,0,55,1
51,9,0,50,0
47,9,4386,45,1
37,13,0,45,1
58,4,0,40,0
39,13,0,50,1
34,10,0,40,1
45,9,0,38,0
19,10,0,40,0
42,13,99999,40,1
40,11,3325,40,0
39,15,0,50,1
36,14,0,40,1
56,9,0,35,0
19,10,0,15,0
37,10,0,40,1
60,9,0,40,0
56,9,0,40,1
51,4,3908,47,0
34,13,0,36,0
23,10,0,10,0
19,9,0,30,0
37,9,0,40,0
58,13,0,40,1
33,7,0,35,0
39,13,0,40,1
36,9,4865,40,0
26,13,0,40,0
22,11,0,36,0
32,14,0,40,0
17,7,0,15,0
57,10,0,40,0
68,4,0,20,0
70,9,3432,40,0
30,9,0,40,0
19,10,0,15,0
51,9,0,40,0
19,10,0,30,0
47,9,0,40,0
41,13,7688,55,1
36,10,0,40,1
30,10,0,40,1
26,9,0,45,0
41,13,0,20,0
25,10,0,45,0
62,5,0,40,0
23,14,0,40,0
26,13,0,10,0
25,9,6849,40,0
30,13,0,45,0
48,9,0,40,0
20,9,0,40,0
51,10,0,15,1
19,10,0,10,0
31,9,0,40,0
36,13,7298,50,1
21,10,0,40,0
40,9,0,40,0
30,7,0,40,0
28,10,0,40,0
57,5,0,40,1
18,7,0,15,0
54,9,0,40,1
32,9,0,40,0
52,14,0,40,0
27,9,0,40,0
45,13,0,48,0
18,10,0,20,0
37,9,0,35,0
52,9,0,40,1
59,5,0,50,0
27,11,0,40,0
43,9,0,40,0
56,10,0,40,1
44,10,0,72,0
37,11,0,45,0
28,11,10520,50,1
48,9,0,25,0
58,13,0,50,0
29,9,0,45,0
37,12,0,40,0
35,15,0,50,1
36,11,0,38,0
52,9,0,48,0
30,9,0,40,0
22,5,0,40,0
55,12,0,60,0
61,9,15024,38,1
33,9,0,30,0
46,10,0,50,0
64,7,0,16,0
28,6,0,40,0
19,9,0,42,0
36,9,0,40,0
43,13,0,40,1
39,16,0,40,0
56,13,0,42,1
24,10,0,40,0
40,9,0,60,0
45,12,0,50,1
56,14,0,40,0
46,9,0,40,0
35,13,0,40,0
36,15,0,60,1
50,15,0,50,1
61,4,0,21,0
31,11,0,60,0
63,10,0,40,0
41,11,0,40,0
48,9,0,40,0
45,9,0,35,0
24,9,0,40,0
34,10,0,40,1
27,13,0,40,0
26,11,0,48,0
27,9,0,40,0
55,11,0,40,0
38,9,0,40,1
31,9,0,40,1
51,12,0,40,1
56,8,0,40,1
39,12,0,40,0
50,10,0,40,1
34,13,0,40,0
44,9,3674,50,0
21,9,0,40,0
37,10,0,70,0
34,6,0,40,0
18,8,0,30,0
34,9,2885,80,0
38,9,0,65,1
19,9,0,12,0
46,9,0,40,0
19,10,0,25,0
22,10,0,20,0
38,9,0,50,0
33,14,14084,50,1
83,9,0,8,0
34,10,0,40,1
38,9,0,40,0
33,10,0,40,0
27,9,0,40,1
38,9,0,60,0
25,10,0,25,0
38,9,0,40,0
52,13,0,48,1
33,14,0,50,0
17,7,0,20,0
28,13,6849,60,0
52,9,0,40,0
34,9,2463,40,0
25,13,0,15,0
17,5,0,26,0
22,9,0,80,0
22,9,0,40,0
46,10,0,40,1
58,9,0,40,0
39,10,0,35,0
59,10,0,40,0
61,9,0,40,0
32,11,0,45,0
50,13,0,40,1
51,9,0,40,0
43,13,0,45,0
20,10,0,40,0
38,13,0,40,0
44,11,0,40,1
28,11,0,50,0
50,14,0,40,0
53,16,0,50,0
42,13,0,45,0
47,14,0,45,0
39,9,0,40,1
38,9,0,60,0
34,13,0,50,0
40,10,0,40,0
63,10,0,20,0
53,10,0,40,1
43,11,0,48,0
28,10,0,60,0
68,9,0,10,1
22,4,0,40,0
46,13,0,38,0
57,9,0,40,0
38,9,0,35,0
66,14,0,40,0
29,12,0,40,0
54,13,7688,50,1
38,9,0,40,0
35,7,0,8,0
30,13,0,37,0
39,9,0,40,0
31,14,0,40,0
50,9,0,50,0
30,9,0,60,0
25,13,0,40,0
24,13,0,40,0
59,9,0,40,0
45,13,0,15,0
64,3,0,20,0
61,8,0,40,0
42,11,0,40,0
28,3,0,40,0
53,9,0,40,0
33,7,0,7,0
34,14,0,40,0
41,10,0,48,0
67,10,9386,24,1
46,12,0,27,0
32,9,0,40,0
41,9,0,40,0
30,13,0,40,0
54,13,0,50,0
33,9,0,40,0
20,9,0,32,0
34,13,0,40,0
20,10,0,30,0
17,9,0,40,0
45,10,0,48,0
21,9,0,40,0
25,13,0,40,0
38,9,0,41,0
17,7,0,15,0
35,9,0,30,0
38,13,0,40,0
48,12,0,56,1
25,9,0,40,0
57,14,0,40,0
32,13,0,50,1
39,13,0,30,0
23,13,0,35,0
21,9,0,45,0
47,9,0,48,0
25,4,0,40,0
18,7,0,35,0
41,10,4650,40,0
19,9,0,15,0
24,9,0,42,0
57,13,15024,50,1
51,16,0,40,1
32,9,0,40,0
28,11,0,45,0
40,13,0,75,1
21,10,0,20,0
45,13,0,40,1
17,8,0,25,0
55,6,0,50,0
42,10,0,40,0
49,9,0,38,0
38,9,0,40,0
50,13,0,40,0
47,9,0,48,1
43,13,0,40,0
39,13,0,40,1
42,9,0,30,0
32,9,0,50,0
44,12,2354,40,0
50,15,99999,80,1
55,9,0,45,0
37,9,0,40,0
59,9,0,40,0
56,7,0,40,0
33,8,0,32,0
35,13,0,40,1
44,9,0,40,0
57,9,0,40,1
31,10,0,40,0
18,7,0,15,0
43,9,0,70,0
33,9,0,40,0
18,10,0,25,0
47,13,0,40,0
53,9,0,40,0
59,11,0,35,1
35,14,0,38,0
49,6,0,40,0
26,12,0,40,0
25,9,0,60,0
36,14,0,30,0
29,9,0,45,0
52,6,0,25,0
50,13,0,50,0
22,13,0,40,0
44,14,0,40,0
32,11,0,40,1
49,9,0,38,0
31,2,0,45,0
33,9,0,40,0
50,9,0,15,0
62,9,0,40,0
26,10,0,40,0
46,9,0,15,0
55,13,7298,40,1
49,9,0,20,0
22,9,0,40,0
43,13,0,38,1
58,10,0,42,0
48,14,15024,40,1
21,7,0,50,0
67,4,0,20,0
39,7,0,40,0
52,11,0,40,0
25,13,0,40,0
27,10,0,60,1
18,7,0,20,0
41,9,0,40,1
59,16,0,50,0
23,12,0,44,0
42,9,0,15,0
54,15,0,30,1
39,9,0,60,0
57,5,0,40,0
51,6,0,25,0
31,4,0,40,0
24,10,0,45,0
35,10,0,40,0
26,13,0,40,0
42,16,0,45,1
31,9,0,45,0
46,13,0,40,1
38,13,0,37,0
51,13,0,40,0
27,9,0,40,0
33,13,0,45,0
22,10,0,48,1
72,9,0,40,0
25,13,0,40,0
58,13,0,70,1
23,10,0,45,0
63,3,0,19,0
23,5,0,40,0
51,14,15024,50,1
75,1,0,48,0
52,10,0,50,0
69,9,0,10,0
52,16,0,40,1
40,9,0,40,0
34,16,0,50,1
21,10,0,8,0
30,13,0,40,0
46,3,0,40,0
21,10,0,16,0
44,9,0,40,0
51,9,3908,40,0
40,9,0,32,0
33,9,0,37,0
22,9,0,60,0
23,9,0,30,0
75,10,0,30,0
55,7,0,40,0
24,10,0,20,0
45,10,27828,56,1
31,9,0,24,0
49,9,0,40,1
26,13,0,40,0
61,14,3103,50,0
44,14,3908,50,0
28,10,0,40,0
79,9,0,40,1
51,9,0,30,0
44,16,0,60,0
24,13,0,40,0
46,10,0,40,1
36,9,0,20,0
23,8,0,38,0
25,4,0,40,0
48,10,0,8,0
18,7,0,24,0
25,9,0,40,0
19,9,2176,45,0
26,13,0,40,0
33,9,0,35,0
42,9,0,40,0
22,10,0,40,0
36,13,0,40,1
33,9,0,40,0
34,9,0,70,0
33,14,0,45,0
62,15,0,15,1
30,10,0,40,0
22,10,0,40,0
34,11,0,40,0
43,9,0,60,0
25,13,0,40,0
35,9,0,40,0
28,12,0,40,0
28,10,0,45,0
25,9,0,25,0
40,9,0,40,1
35,5,0,40,0
48,4,0,50,0
63,9,2290,20,0
31,13,0,40,1
36,12,0,45,0
39,10,0,40,0
24,9,0,40,0
32,13,0,35,0
46,1,0,40,0
19,9,0,35,0
30,10,0,40,0
35,11,0,40,0
23,13,0,55,0
33,9,0,55,0
25,9,0,40,0
64,9,0,35,1
18,9,0,20,0
59,7,0,40,0
45,9,0,40,0
30,16,0,15,0
24,3,0,40,0
22,9,0,35,0
49,10,0,56,1
35,8,0,40,0
48,14,0,40,0
18,8,0,20,0
35,10,0,40,0
27,9,0,40,0
28,13,0,60,0
21,10,0,40,0
26,10,0,50,0
44,13,0,40,1
39,9,0,40,0
40,13,0,40,0
70,13,20051,35,1
34,14,0,50,0
34,12,0,40,0
66,10,0,50,0
40,9,0,40,0
61,9,0,40,1
59,4,0,40,0
28,14,0,40,0
47,9,0,40,1
33,13,0,60,1
18,7,0,20,0
25,5,914,40,0
22,10,0,20,0
40,13,0,40,1
68,9,0,25,0
30,12,0,40,0
73,4,6418,99,1
45,4,0,10,0
23,7,0,35,0
40,13,0,45,1
39,13,0,40,1
23,10,0,40,0
51,9,0,40,0
53,9,0,45,0
24,13,0,35,0
53,13,0,40,0
49,16,0,60,0
34,9,0,40,0
37,9,0,47,0
40,11,0,40,0
23,10,0,6,0
36,14,13550,50,1
35,13,4650,40,0
53,13,0,50,1
42,10,0,65,1
32,14,0,40,0
33,9,0,65,0
59,9,0,60,0
36,10,0,44,0
37,15,0,40,1
31,10,0,45,0
46,13,0,40,0
44,13,0,38,0
27,13,0,60,1
29,9,0,40,0
39,10,0,40,0
62,9,0,65,0
48,14,0,40,1
42,9,0,25,0
60,14,0,48,1
35,13,0,40,0
39,10,0,40,0
34,12,0,36,0
22,10,0,22,0
18,9,0,40,0
44,11,0,40,1
44,9,0,40,0
49,13,0,40,0
21,9,0,50,0
49,11,0,40,0
52,7,0,40,0
39,13,0,40,1
23,13,0,40,0
54,9,0,49,0
31,9,0,25,0
30,14,0,20,0
21,10,0,40,0
38,13,0,40,1
51,10,0,40,1
34,16,0,50,1
22,13,0,30,0
20,10,0,45,0
26,13,0,55,0
26,10,0,35,0
41,10,0,40,1
35,13,0,40,1
27,10,0,40,0
65,10,0,40,0
31,7,0,65,0
45,15,0,35,1
37,12,0,50,1
47,9,0,45,1
47,12,0,50,1
33,9,0,40,0
40,6,0,40,0
38,10,0,40,1
21,10,0,40,0
40,9,0,40,0
33,9,0,55,0
29,10,0,52,0
41,10,0,35,0
20,10,0,30,0
20,10,0,54,0
34,6,0,40,0
78,13,9386,45,1
46,9,0,40,1
40,11,0,40,1
59,10,0,40,1
23,9,0,40,0
23,10,0,24,0
47,10,0,30,0
31,13,0,38,1
42,10,0,56,1
46,9,0,40,0
29,9,0,44,0
21,9,0,40,0
55,9,0,40,1
38,11,0,40,0
44,14,0,40,0
61,10,0,50,1
38,13,0,40,0
50,13,0,45,1
53,14,0,40,1
37,9,0,36,1
49,14,0,45,1
30,10,0,40,1
19,11,0,40,0
59,9,0,20,0
43,13,0,40,0
29,13,0,60,0
49,15,0,45,0
36,9,0,50,0
26,7,1055,32,0
18,10,0,20,0
60,10,0,15,0
43,9,0,40,0
42,9,0,40,0
41,9,0,50,0
55,14,0,40,1
31,13,0,40,0
20,10,0,40,0
37,14,0,40,1
51,10,0,55,0
28,10,0,55,1
24,11,0,40,0
21,10,0,30,0
21,9,0,50,0
20,10,0,40,0
35,9,0,45,0
30,10,0,40,0
44,9,0,30,0
45,13,0,40,1
42,6,0,40,0
36,9,0,40,0
32,13,0,40,0
33,9,0,40,0
27,5,0,32,0
17,6,0,15,0
45,9,0,40,0
41,13,0,40,0
19,10,0,35,0
45,11,0,8,0
41,16,99999,70,1
34,9,0,35,0
33,13,0,60,1
17,6,0,20,0
51,13,0,60,0
33,9,0,20,0
23,10,0,18,0
52,13,0,30,1
36,10,0,32,0
25,9,0,40,0
38,10,0,20,0
64,5,0,45,0
42,14,7688,40,1
29,9,0,40,0
26,13,0,38,0
38,9,0,24,0
24,6,0,30,0
43,10,0,40,1
38,6,3103,40,1
28,13,0,45,1
18,10,0,25,0
44,11,0,40,0
81,9,0,18,0
55,9,0,40,1
52,7,0,40,0
31,13,0,40,1
35,9,0,40,0
39,9,0,36,0
27,9,0,40,0
23,10,0,15,0
26,7,2907,50,0
33,11,0,40,0
39,10,0,40,0
44,9,0,40,0
38,9,0,40,0
18,8,0,15,0
54,9,0,15,0
45,9,0,40,0
43,14,0,40,1
23,13,0,40,0
37,10,2174,40,0
33,7,0,50,0
45,13,0,50,1
32,13,0,55,0
47,4,0,40,0
44,12,0,40,1
22,9,0,40,0
17,7,0,30,0
64,16,0,60,1
30,13,0,45,1
51,13,0,70,1
26,9,0,40,0
31,10,0,40,0
50,7,0,40,0
18,10,594,10,0
63,9,0,40,0
48,11,0,43,1
37,13,0,50,1
51,9,0,28,0
29,9,0,38,0
69,14,0,25,0
56,9,0,60,0
26,13,0,40,0
39,14,7298,40,1
42,9,0,22,0
41,9,0,40,1
45,9,0,40,1
23,10,0,40,0
29,13,0,50,1
34,10,0,50,0
31,13,0,20,1
46,13,0,40,1
46,9,0,25,0
33,3,0,40,0
46,11,0,40,0
26,9,0,40,0
49,13,0,50,0
66,9,0,35,0
55,9,0,40,1
35,9,0,40,0
27,10,0,40,0
31,9,0,40,0
47,10,0,16,0
48,9,0,40,1
27,10,0,56,0
38,9,0,40,0
27,9,0,40,0
23,12,0,20,0
17,8,0,15,0
44,13,0,40,1
26,9,0,48,0
37,9,0,40,0
49,13,0,55,1
42,9,0,40,1
26,13,0,40,0
73,11,0,32,0
44,10,0,40,0
47,14,0,40,0
28,10,0,20,0
49,10,0,40,0
17,9,0,20,0
42,10,0,40,0
30,6,0,40,0
36,11,0,37,0
53,13,0,40,0
23,9,0,40,0
35,9,0,40,0
32,7,13550,60,1
39,13,0,50,1
40,14,0,60,0
28,10,0,40,0
32,9,0,40,0
42,10,0,40,0
35,13,0,43,0
35,8,0,40,0
21,9,0,40,0
71,4,6097,40,1
31,9,0,40,0
25,10,0,40,0
35,9,6849,40,0
24,9,0,25,0
69,10,0,25,0
35,14,0,40,1
35,13,0,40,0
42,13,10520,50,1
51,11,0,40,1
48,9,0,44,0
49,11,0,40,0
53,12,2407,99,0
43,10,0,40,0
53,13,0,40,1
35,9,0,40,0
36,9,0,40,0
34,14,0,40,0
48,10,0,40,1
53,9,0,40,0
37,10,0,40,0
49,15,0,40,0
30,10,0,40,0
41,9,0,40,0
25,10,0,40,0
24,10,0,65,0
34,9,0,40,0
29,9,0,42,0
23,13,0,45,0
46,10,0,42,0
20,10,0,15,0
63,8,0,40,0
40,14,3103,50,0
33,12,0,50,0
24,10,0,40,0
36,10,0,45,0
25,9,0,40,0
54,5,0,40,0
50,13,0,50,0
58,13,0,40,0
17,7,0,20,0
40,9,7688,50,1
27,13,0,40,0
20,9,0,26,0
22,7,0,35,0
80,7,0,25,0
52,9,0,45,0
40,13,7298,48,1
48,6,0,48,0
62,9,0,25,0
32,12,0,42,1
21,10,0,28,0
58,13,0,40,1
37,14,0,60,1
29,16,0,35,1
25,9,0,40,0
26,10,0,40,0
50,10,0,50,0
30,13,0,40,1
30,13,0,80,0
59,9,0,10,0
36,9,0,40,0
37,14,0,50,1
42,13,0,40,1
34,13,0,45,1
27,5,0,40,0
39,13,0,50,1
41,11,7298,60,1
34,13,15024,70,1
41,10,0,40,0
50,10,0,40,0
